substance_class	substance_source	substance_name	substance_smiles	substance_zinc_id	substance_iupac	substance_binding_site	measurement	activity_KCNQ1_uM	activity_KCNQ1_KCNE1_uM	activity_KCNQ2_uM	activity_KCNQ3_uM	activity_KCNQ2_KCNQ3_uM	activity_KCNQ4_uM	activity_KCNQ5_uM	activity_KCNQ3_KCNQ5_uM	activity_hERG_uM	activity_GABAA_uM	reference	status	comment
NA	Bozik_Mar2019	Bozik_Mar2019_415	COC1=C(Cl)C=C(Cl)C2=C1N(C1CCC1)C(NC(=O)CC(C)(C)O)=N2	NA	N-(4,6-dichloro-1-cyclobutyl-7-methoxy-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-methylbutanamide	NA	NA	NA	NA	NA	NA	O	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_416	CC(C)(C)N1C(NC(=O)CC2CC(F)(F)C2(F)F)=NC2=C1C=C(C=C2F)C#N	NA	N-(1-(tert-butyl)-6-cyano-4-fluoro-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_417	CC(C)(C)CC(=O)NC1=NC2=C(C=C(F)C=C2)N1C1CCC1	NA	N-(1-cyclobutyl-6-fluoro-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_418	CC(C)(C)N1C(NC(=O)CC(C)(O)C2=CC=CC=C2)=NC2=C1C=C(OC(F)F)C=C2	NA	N-(1-(tert-butyl)-6-(difluoromethoxy)-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_419	CC(C)(CC(=O)NC1=NC2=C(C=C(C=C2OC(F)F)C#N)N1C1(C)CCC1)C(F)(F)F	NA	N-(6-cyano-4-(difluoromethoxy)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-4,4,4-trifluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_420	CC(C)(C)CC(=O)NC1=NC2=C(C=C(C=C2F)C#N)N1C(C)(C)C	NA	N-(1-(tert-butyl)-6-cyano-4-fluoro-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_421	CC(C)(C)CC(=O)NC1=NC2=C(C=C(C=C2F)C2(O)CCC2)N1C1CCC1	NA	N-(1-cyclobutyl-4-fluoro-6-(1-hydroxycyclobutyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_422	CC(O)(CC(=O)NC1=NC2=C(C=C(OC(F)F)C=C2)N1C1CCC1)C1=CC=CC=C1	NA	N-(1-cyclobutyl-6-(difluoromethoxy)-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_423	CC1(CCC1)N1C(NC(=O)CC(O)(CF)CF)=NC2=C1C(F)=C(OC(F)F)C=C2	NA	N-(6-(difluoromethoxy)-7-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-4-fluoro-3-(fluoromethyl)-3-hydroxybutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_424	CC(C)(C)CC(=O)NC1=NC2=C(N1C1CCC1)C(F)=C(C(F)=C2)C1(O)CCC1	NA	N-(1-cyclobutyl-5,7-difluoro-6-(1-hydroxycyclobutyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	O	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_425	CC(C)(C)CC(=O)NC1=NC2=C(C=C(C=C2)C(C)(C)O)N1C12CC(C1)C2	NA	N-(1-(bicyclo[1.1.1]pentan-1-yl)-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_426	CC(C)(CC(=O)NC1=NC2=C(N1C1(C)CCC1)C(=CC=C2)C#N)C1CC1	NA	N-(7-cyano-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3-cyclopropyl-3-methylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_427	CC(C)(C)N1C(NC(=O)CC(C)(C)C2CC2)=NC2=C1C=C(OC(F)F)C=C2	NA	N-(1-(tert-butyl)-6-(difluoromethoxy)-1H-benzo[d]imidazol-2-yl)-3-cyclopropyl-3-methylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_428	CC(O)(CC(=O)NC1=NC2=C(C=C(C=C2)C#N)N1CC1CC1)C1=CC=CC=C1	NA	N-(6-cyano-1-(cyclopropylmethyl)-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_429	COC1=C(F)C2=C(C=C1)N=C(NC(=O)CC(C)(C)C)N2C1CCC1	NA	N-(1-cyclobutyl-7-fluoro-6-methoxy-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_430	CC(O)(CC(=O)NC1=NC2=C(C=C(C=C2)C#N)N1C1(C)CCC1)C1=CC=C(F)C=C1F	NA	N-(6-cyano-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3-(2,4-difluorophenyl)-3-hydroxybutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_431	CC(C)(CC(=O)NC1=NC2=C(C=C(C=C2F)C#N)N1C12CC(C1)C2)C(F)(F)F	NA	N-(1-(bicyclo[1.1.1]pentan-1-yl)-6-cyano-4-fluoro-1H-benzo[d]imidazol-2-yl)-4,4,4-trifluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_432	CC(C)(C)CC(=O)NC1=NC2=C(C=C(C=C2)C2(F)COC2)N1C1CCC1	NA	N-(1-cyclobutyl-6-(3-fluorooxetan-3-yl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_433	COC1=CC2=C(N=C(NC(=O)CC(C)(C)C(F)(F)F)N2C2(C)CCC2)C(F)=C1	NA	4,4,4-trifluoro-N-(4-fluoro-6-methoxy-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_434	CC(C)(CC(=O)NC1=NC2=C(C=C(OC(F)F)C=C2)N1C1(C)CCC1)C1CC1	NA	3-cyclopropyl-N-(6-(difluoromethoxy)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3-methylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_435	CC(C)(O)C1=CC2=C(C=C1)N=C(NC(=O)CC1=CC=CC(F)=C1)N2C1(C)CCC1	NA	2-(3-fluorophenyl)-N-(6-(2-hydroxypropan-2-yl)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)acetamide	NA	NA	NA	NA	NA	NA	O	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_436	CC(C)(C)CC(=O)NC1=NC2=C(N1C1(C)CCC1)C(=CC(F)=C2)C#N	NA	N-(7-cyano-5-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_437	CC(C)(C)CC(=O)NC1=NC2=C(C=C(C#N)C(F)=C2)N1C1(C)CCC1	NA	N-(6-cyano-5-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_438	CC(C)(C)CC(=O)NC1=NC2=C(N1C1CCC1)C(F)=C(C=C2F)C(C)(C)O	NA	N-(1-cyclobutyl-4,7-difluoro-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	O	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_439	CC(C)(C)CC(=O)NC1=NC2=C(N1C1CCC1)C(C#N)=C(Cl)C=C2	NA	N-(6-chloro-7-cyano-1-cyclobutyl-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_440	CC(C)(C)CC(=O)NC1=NC2=C(C=C(C=C2)C(C)(C)O)N1CC(F)(F)F	NA	N-(6-(2-hydroxypropan-2-yl)-1-(2,2,2-trifluoroethyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_441	CC(O)(CC(=O)NC1=NC2=C(N1C1(C)CCC1)C(=CC(F)=C2)C#N)C1=CC=CC=C1	NA	N-(7-cyano-5-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_442	COC1=CC=CC2=C1N(C1CCC1)C(NC(=O)CC(C)(O)C1=CC=CC=C1)=N2	NA	N-(1-cyclobutyl-7-methoxy-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_443	C[C@H](C(=O)NC1=NC2=C(C=C(C=C2F)C(C)(C)O)N1C1CCC1)C(C)(C)C	NA	(S)-N-(1-cyclobutyl-4-fluoro-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-2,3,3-trimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_444	CC(C)(C)N1C(NC(=O)CC(C)(C)C(F)(F)F)=NC2=C1C(F)=C(C=C2)C#N	NA	N-(1-(tert-butyl)-6-cyano-7-fluoro-1H-benzo[d]imidazol-2-yl)-4,4,4-trifluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_445	CC(C)(C)CC(=O)NC1=NC2=C(C=C(C=C2F)C(C)(O)C2CC2)N1C1CCC1	NA	N-(1-cyclobutyl-6-(1-cyclopropyl-1-hydroxyethyl)-4-fluoro-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_446	CC(C)(O)C1=CC2=C(C=C1)N=C(NC(=O)CC1CC(F)(F)C1(F)F)N2C1CCC1	NA	N-(1-cyclobutyl-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_447	COC(=O)CC1=C2N(C3CCC3)C(NC(=O)CC(C)(C)C)=NC2=CC=C1F	NA	methyl 2-(1-cyclobutyl-2-(3,3-dimethylbutanamido)-6-fluoro-1H-benzo[d]imidazol-7-yl)acetate	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_448	[2H]C([2H])([2H])C(C)(CC(=O)NC1=NC2=C(C=C(C=C2)C(C)(C)O)N1C1CCC1)C([2H])([2H])[2H]	NA	N-(1-cyclobutyl-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-3,3-bis(methyl-d3)butanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_449	CC(C)(C)CC(=O)NC1=NC2=C(C=CC(F)=C2)N1C1CCC1	NA	N-(1-cyclobutyl-5-fluoro-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_450	CC(C)(C)CC(=O)NC1=NC2=C(C=C(C(=C2)C(C)(C)O)C(F)(F)F)N1C1CCC1	NA	N-(1-cyclobutyl-5-(2-hydroxypropan-2-yl)-6-(trifluoromethyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_451	CC(C)(C)CC(=O)NC1=NC2=C(N1C1CCC1)C(F)=C(C=C2)C1(O)CCC1	NA	N-(1-cyclobutyl-7-fluoro-6-(1-hydroxycyclobutyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	O	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_452	CC(O)(CC(=O)NC1=NC2=CC=C(C=C2N1C1CCC1)C#N)C1=C(F)C=CC=C1	NA	N-(6-cyano-1-cyclobutyl-1H-benzo[d]imidazol-2-yl)-3-(2-fluorophenyl)-3-hydroxybutanamide	NA	NA	NA	NA	NA	NA	O	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_453	CC(C)(CC(=O)NC1=NC2=C(N1C1CCC1)C(F)=CC(F)=C2)C(F)(F)F	NA	N-(1-cyclobutyl-5,7-difluoro-1H-benzo[d]imidazol-2-yl)-4,4,4-trifluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_454	CN(C)C1=C(F)C2=C(C=C1)N=C(NC(=O)CC(C)(C)C)N2C1CCC1	NA	N-(1-cyclobutyl-6-(dimethylamino)-7-fluoro-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_455	C[C@H](C(=O)NC1=NC2=C(C=C(C=C2)C(C)(C)O)N1C12CC(C1)C2)C(C)(C)C	NA	(S)-N-(1-(bicyclo[1.1.1]pentan-1-yl)-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-2,3,3-trimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_456	CC(C)(O)C1=CC2=C(N=C(NC(=O)CC(C)(C)C(F)F)N2C2CCC2)C(F)=C1	NA	N-(1-cyclobutyl-4-fluoro-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-4,4-difluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_457	CC(C)(C)CC(=O)NC1=NC2=C(N1C(C)(C)C)C(F)=C(C=C2F)C#N	NA	N-(1-(tert-butyl)-6-cyano-4,7-difluoro-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_458	COC1=CC=CC2=C1N(C1CCC1)C(NC(=O)CC(C)(C)C1CC1)=N2	NA	N-(1-cyclobutyl-7-methoxy-1H-benzo[d]imidazol-2-yl)-3-cyclopropyl-3-methylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_459	CC(C)(C)CC(=O)NC1=NC2=C(C=C(OC(F)F)C=C2F)N1C1(C)CCC1	NA	N-(6-(difluoromethoxy)-4-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_460	CC(O)(CC(=O)NC1=NC2=C(C=C(C=C2)C#N)N1C1(C)CCC1)C1=CC=C(F)C=C1F	NA	N-(6-cyano-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3-(2,4-difluorophenyl)-3-hydroxybutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_461	CC(C)(CC(=O)NC1=NC2=C(C=C(OC(F)F)C=C2F)N1C1(C)CCC1)C(F)(F)F	NA	N-(6-(difluoromethoxy)-4-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-4,4,4-trifluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_462	CC(C)(O)CC(=O)NC1=NC2=C(N1C1CCC1)C(Br)=C(F)C=C2	NA	N-(7-bromo-1-cyclobutyl-6-fluoro-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-methylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_463	CC(O)(CC(=O)NC1=NC2=CC=C(OC(F)F)C=C2N1C1(C)CCC1)C1=CC=CC=C1	NA	N-(6-(difluoromethoxy)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_464	CC(C)(CC(=O)NC1=NC2=C(N1C1CCC1)C(F)=C(C=C2F)C#N)C1CC1	NA	N-(6-cyano-1-cyclobutyl-4,7-difluoro-1H-benzo[d]imidazol-2-yl)-3-cyclopropyl-3-methylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_465	CC(O)(CC(=O)NC1=NC2=C(N1C1(C)CCC1)C(=CC(F)=C2)C#N)C1=CC=CC=C1	NA	N-(7-cyano-5-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_466	CC(C)(O)C1=CC2=C(N=C(NC(=O)CC3CC(F)(F)C3(F)F)N2C2CCC2)C(F)=C1	NA	N-(1-cyclobutyl-4-fluoro-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_467	CC(O)(CC(=O)NC1=NC2=C(C=C(C=C2)C#N)N1C1(C)CCC1)C1=C(F)C=CC=C1F	NA	N-(6-cyano-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3-(2,6-difluorophenyl)-3-hydroxybutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_468	CC(O)(CC(=O)NC1=NC2=C(N1C1(C)CCC1)C(=CC=C2)C#N)C1=CC=CC=C1	NA	N-(7-cyano-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_469	COC1=CC2=C(N=C(NC(=O)CC(C)(C)C)N2C2CCC2)C(F)=C1	NA	N-(1-cyclobutyl-4-fluoro-6-methoxy-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_470	CC(C)(O)C1=C(F)C2=C(C=C1F)N=C(NC(=O)CC(C)(C)C(F)(F)F)N2C1CCC1	NA	N-(1-cyclobutyl-5,7-difluoro-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-4,4,4-trifluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_471	CC(O)(CC(=O)NC1=NC2=C(C=C(C=C2)C#N)N1CC1(C)CC1)C1=CC=CC=C1	NA	N-(6-cyano-1-((1-methylcyclopropyl)methyl)-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_472	CC(C)(CC(=O)NC1=NC2=C(C=C(C=C2)C(C)(C)O)N1C12CC(C1)C2)C1CC1	NA	N-(1-(bicyclo[1.1.1]pentan-1-yl)-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-3-cyclopropyl-3-methylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
