reference	substance_name	receptor	cell_line	measurement	assay_params	value	units	significant	info	retigabine_site	ICA27243_site
(Qi, 2011, 10.1016/j.ejmech.2011.01.010)	Qi_Mar2011_22	KCNQ2/3	CHO	Rb+ efflux assay	EC50	4.29	uM	NA	retigabine binding site predicted	1	NULL
(Qi, 2011, 10.1016/j.ejmech.2011.01.010)	Qi_Mar2011_23	KCNQ2/3	CHO	Rb+ efflux assay	EC50	0.6	uM	NA	retigabine binding site predicted	1	NULL
(Qi, 2011, 10.1016/j.ejmech.2011.01.010)	Qi_Mar2011_24	KCNQ2/3	CHO	Rb+ efflux assay	EC50	0.57	uM	NA	retigabine binding site predicted	1	NULL
(Qi, 2011, 10.1016/j.ejmech.2011.01.010)	Qi_Mar2011_25	KCNQ2/3	CHO	Rb+ efflux assay	EC50	0.23	uM	NA	retigabine binding site predicted	1	NULL
(Qi, 2011, 10.1016/j.ejmech.2011.01.010)	Qi_Mar2011_26	KCNQ2/3	CHO	Rb+ efflux assay	EC50	0.58	uM	NA	retigabine binding site predicted	1	NULL
(Qi, 2011, 10.1016/j.ejmech.2011.01.010)	Qi_Mar2011_27	KCNQ2/3	CHO	Rb+ efflux assay	EC50	0.16	uM	NA	retigabine binding site predicted	1	NULL
(Qi, 2011, 10.1016/j.ejmech.2011.01.010)	Qi_Mar2011_28	KCNQ2/3	CHO	Rb+ efflux assay	EC50	19.3	uM	NA	retigabine binding site predicted	1	NULL
(Qi, 2011, 10.1016/j.ejmech.2011.01.010)	Qi_Mar2011_29	KCNQ2/3	CHO	Rb+ efflux assay	EC50	2.06	uM	NA	retigabine binding site predicted	1	NULL
(Qi, 2011, 10.1016/j.ejmech.2011.01.010)	Qi_Mar2011_30	KCNQ2/3	CHO	Rb+ efflux assay	EC50	0.21	uM	NA	retigabine binding site predicted	1	NULL
(Qi, 2011, 10.1016/j.ejmech.2011.01.010)	retigabine	KCNQ1	CHO	Rb+ efflux assay	EC50	-	uM	NA	retigabine binding site predicted	0	NULL
(Qi, 2011, 10.1016/j.ejmech.2011.01.010)	Znpy pyrithione	KCNQ1	CHO	Rb+ efflux assay	EC50	2.27	uM	NA	retigabine binding site predicted	1	NULL
(Qi, 2011, 10.1016/j.ejmech.2011.01.010)	Qi_Mar2011_17	KCNQ1	CHO	Rb+ efflux assay	EC50	49.29	uM	NA	retigabine binding site predicted	1	NULL
(Qi, 2011, 10.1016/j.ejmech.2011.01.010)	Qi_Mar2011_7	KCNQ2/3	CHO	whole cell patch clamp	Activation voltage change @ 100uM	+	increase over baseline	NA	retigabine binding site predicted	1	NULL
(Qi, 2011, 10.1016/j.ejmech.2011.01.010)	Qi_Mar2011_6	KCNQ2/3	CHO	whole cell patch clamp	Activation voltage change @ 100uM	+	increase over baseline	NA	retigabine binding site predicted	1	NULL
(Qi, 2011, 10.1016/j.ejmech.2011.01.010)	Qi_Mar2011_17	KCNQ2/3	CHO	whole cell patch clamp	Activation voltage change @ 10uM	+	increase over baseline	NA	retigabine binding site predicted	1	NULL
(Qi, 2011, 10.1016/j.ejmech.2011.01.010)	Qi_Mar2011_18	KCNQ2/3	CHO	whole cell patch clamp	Activation voltage change @ 10uM	+	increase over baseline	NA	retigabine binding site predicted	1	NULL
(Qi, 2011, 10.1016/j.ejmech.2011.01.010)	retigabine	KCNQ2/3	CHO	whole cell patch clamp	Activation voltage change @ 10uM	+	increase over baseline	NA	retigabine binding site predicted	1	NULL
(Jia, 2011, 10.1159/000327384)	QO-26	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	2.27	uM	NA	NA	1	NULL
(Jia, 2011, 10.1159/000327384)	QO-28	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	1.46	uM	NA	NA	1	NULL
(Jia, 2011, 10.1159/000327384)	QO-29	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	-	uM	NA	NA	0	NULL
(Jia, 2011, 10.1159/000327384)	QO-30	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	-	uM	NA	NA	0	NULL
(Jia, 2011, 10.1159/000327384)	QO-31	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	-	uM	NA	NA	0	NULL
(Jia, 2011, 10.1159/000327384)	QO-32	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	-	uM	NA	NA	0	NULL
(Jia, 2011, 10.1159/000327384)	QO-33	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	-	uM	NA	NA	0	NULL
(Jia, 2011, 10.1159/000327384)	QO-34	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	-	uM	NA	NA	0	NULL
(Jia, 2011, 10.1159/000327384)	QO-40	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	1.25	uM	NA	NA	1	NULL
(Jia, 2011, 10.1159/000327384)	QO-41	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	4.98	uM	NA	NA	1	NULL
(Jia, 2011, 10.1159/000327384)	retigabine	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	0.34	uM	NA	NA	1	NULL
(Jia, 2011, 10.1159/000327384)	QO-26	KCNQ2/3	CHO	voltage clamp	activity change @ 200uM	+	increase over baseline	NA	NA	1	NULL
(Jia, 2011, 10.1159/000327384)	QO-28	KCNQ2/3	CHO	voltage clamp	activity change @ 100uM	+	increase over baseline	NA	NA	1	NULL
(Jia, 2011, 10.1159/000327384)	QO-40	KCNQ2/3	CHO	voltage clamp	activity change @ 100uM	+	increase over baseline	NA	NA	1	NULL
(Jia, 2011, 10.1159/000327384)	QO-41	KCNQ2/3	CHO	voltage clamp	activity change @ 30uM	+	increase over baseline	NA	NA	1	NULL
(Jia, 2011, 10.1159/000327384)	retigabine	KCNQ2/3	CHO	voltage clamp	activity change @ 30uM	+	increase over baseline	NA	NA	1	NULL
(Jia, 2011, 10.1159/000327384)	QO-26	KCNQ2/3	CHO	voltage clamp	EC50	11.69	uM	NA	NA	1	NULL
(Jia, 2011, 10.1159/000327384)	QO-28	KCNQ2/3	CHO	voltage clamp	EC50	4.54	uM	NA	NA	1	NULL
(Jia, 2011, 10.1159/000327384)	QO-40	KCNQ2/3	CHO	voltage clamp	EC50	6.94	uM	NA	NA	1	NULL
(Jia, 2011, 10.1159/000327384)	QO-41	KCNQ2/3	CHO	voltage clamp	EC50	2.22	uM	NA	NA	1	NULL
(Jia, 2011, 10.1159/000327384)	retigabine	KCNQ2/3	CHO	voltage clamp	EC50	0.86	uM	NA	NA	1	NULL
(Zhang, 2019, 10.1096/fj.201802848RR)	SCR-2682	KCNQ2/3	HEK293	whole cell patch clamp	EC50	9.8	nM	NA	100x more potent than retigabine	1	NULL
(Zhang, 2019, 10.1096/fj.201802848RR)	SCR-2682	KCNQ2	HEK293	whole cell patch clamp	EC50	26.3	nM	NA	NA	1	NULL
(Zhang, 2019, 10.1096/fj.201802848RR)	SCR-2682	KCNQ3	HEK293	whole cell patch clamp	EC50	11.2	nM	NA	NA	1	NULL
(Zhang, 2019, 10.1096/fj.201802848RR)	SCR-2682	KCNQ4	HEK293	whole cell patch clamp	EC50	28.8	nM	NA	NA	1	NULL
(Zhang, 2019, 10.1096/fj.201802848RR)	SCR-2682	KCNQ3/5	HEK293	whole cell patch clamp	EC50	11.1	nM	NA	NA	1	NULL
(Zhang, 2019, 10.1096/fj.201802848RR)	SCR-2682	KCNQ2/3	HEK293	whole cell patch clamp	ΔV1/2 @ 1uM	35	mV	NA	NA	1	NULL
(Zhang, 2019, 10.1096/fj.201802848RR)	SCR-2682	KCNQ2	HEK293	whole cell patch clamp	ΔV1/2 @ 1uM	41.3	mV	NA	NA	1	NULL
(Zhang, 2019, 10.1096/fj.201802848RR)	SCR-2682	KCNQ3	HEK293	whole cell patch clamp	ΔV1/2 @ 1uM	37.8	mV	NA	NA	1	NULL
(Zhang, 2019, 10.1096/fj.201802848RR)	SCR-2682	KCNQ4	HEK293	whole cell patch clamp	ΔV1/2 @ 1uM	23.7	mV	NA	NA	1	NULL
(Zhang, 2019, 10.1096/fj.201802848RR)	SCR-2682	KCNQ3/5	HEK293	whole cell patch clamp	ΔV1/2 @ 1uM	30.2	mV	NA	NA	1	NULL
(De Silva, 2018, 10.1126/sciadv.aav0824)	mallotoxin (MTX, Rottlerin)	KCNQ1	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	9.9	uM	NA	binds to S4-S5 linker	0	NULL
(De Silva, 2018, 10.1126/sciadv.aav0824)	3-ethyl-2-hydroxy-2-cyclopenten-1-one (CPT1)	KCNQ1	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	0.8	uM	NA	binds to S4-S5 linker	0	NULL
(De Silva, 2018, 10.1126/sciadv.aav0824)	glutaconic acid	KCNQ1	Xenopus Leavis Oocytes	Two-electrode voltage clamp	activity change @100uM	-	increase over baseline	NA	NA	0	NULL
(De Silva, 2018, 10.1126/sciadv.aav0824)	1-heptane	KCNQ1	Xenopus Leavis Oocytes	Two-electrode voltage clamp	activity change @100uM	-	increase over baseline	NA	NA	0	NULL
(De Silva, 2018, 10.1126/sciadv.aav0824)	isovaleric acid	KCNQ1	Xenopus Leavis Oocytes	Two-electrode voltage clamp	activity change @100uM	-	increase over baseline	NA	NA	0	NULL
(De Silva, 2018, 10.1126/sciadv.aav0824)	2-Mercaptophenol	KCNQ1	Xenopus Leavis Oocytes	Two-electrode voltage clamp	activity change @100uM	-	increase over baseline	NA	NA	0	NULL
(De Silva, 2018, 10.1126/sciadv.aav0824)	oleamide	KCNQ1	Xenopus Leavis Oocytes	Two-electrode voltage clamp	activity change @100uM	-	increase over baseline	NA	NA	0	NULL
(De Silva, 2018, 10.1126/sciadv.aav0824)	palmitic acid	KCNQ1	Xenopus Leavis Oocytes	Two-electrode voltage clamp	activity change @100uM	-	increase over baseline	NA	NA	0	NULL
(De Silva, 2018, 10.1126/sciadv.aav0824)	sorbic acid	KCNQ1	Xenopus Leavis Oocytes	Two-electrode voltage clamp	activity change @100uM	-	increase over baseline	NA	NA	0	NULL
(De Silva, 2018, 10.1126/sciadv.aav0824)	valeric acid	KCNQ1	Xenopus Leavis Oocytes	Two-electrode voltage clamp	activity change @100uM	-	increase over baseline	NA	NA	0	NULL
(De Silva, 2018, 10.1126/sciadv.aav0824)	mallotoxin (MTX, Rottlerin)	KCNQ2/3	Xenopus Leavis Oocytes	Two-electrode voltage clamp	activity change @100uM	+	increase over baseline	NA	binds to S4-S5 linker	0	NULL
(Chadha, 2012, 10.1111/j.1476-5381.2012.01863.x)	HMR1556	NA	Xenopus Leavis Oocytes	Two-electrode voltage clamp	NA	NULL	NA	NA	NA	NA	NULL
(Chadha, 2012, 10.1111/j.1476-5381.2012.01863.x)	L-768,673	NA	Xenopus Leavis Oocytes	Two-electrode voltage clamp	NA	NULL	NA	NA	NA	NA	NULL
(Chadha, 2012, 10.1111/j.1476-5381.2012.01863.x)	JNJ-39490282	NA	Xenopus Leavis Oocytes	Two-electrode voltage clamp	NA	NULL	NA	NA	NA	NA	NULL
(Chadha, 2012, 10.1111/j.1476-5381.2012.01863.x)	mefenamic acid	KCNQ1	Xenopus Leavis Oocytes	Two-electrode voltage clamp	NA	NULL	NA	NA	NA	NA	NULL
(Chadha, 2012, 10.1111/j.1476-5381.2012.01863.x)	L-364373 (R-L3)	KCNQ1	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	6.3	uM	NA	NA	NA	NULL
(Manville, 2018, 10.1124/mol.118.112953)	gabapentin	KCNQ2/3	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	4.2	nM	NA	binds below W265	1	NULL
(Manville, 2018, 10.1124/mol.118.112953)	gabapentin	KCNQ3	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	5.3	nM	NA	NA	1	NULL
(Manville, 2018, 10.1124/mol.118.112953)	gabapentin	KCNQ5	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	1.9	nM	NA	NA	1	NULL
(Manville, 2018, 10.1124/mol.118.112953)	pregabalin	KCNQ2/3	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	-	nM	NA	NA	0	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	glycine	KCNQ2/3	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	-	nM	NA	binds below W265	0	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	GABA	KCNQ2/3	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	220	nM	NA	NA	1	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	retigabine	KCNQ2/3	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	6.9	uM	NA	NA	1	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	4FPG	KCNQ4	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	49	nM	NA	NA	1	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	4FPG	KCNQ2	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	69	nM	NA	NA	1	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	4FPG	KCNQ1	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	90	nM	NA	NA	1	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	4FPG	KCNQ3	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	-	nM	NA	NA	0	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	4FPG	KCNQ5	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	-	nM	NA	NA	0	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	2FPG	KCNQ2	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	322	nM	NA	NA	1	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	2FPG	KCNQ1	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	-	nM	NA	NA	0	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	2FPG	KCNQ3	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	-	nM	NA	NA	0	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	2FPG	KCNQ4	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	-	nM	NA	NA	0	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	2FPG	KCNQ5	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	-	nM	NA	NA	0	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	3FMSG	KCNQ3	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	18	nM	NA	NA	1	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	3FMSG	KCNQ5	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	171	nM	NA	NA	1	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	3FMSG	KCNQ1	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	-	nM	NA	NA	0	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	3FMSG	KCNQ2	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	-	nM	NA	NA	0	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	3FMSG	KCNQ4	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	-	nM	NA	NA	0	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	2FPG	KCNQ2/3	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	184	nM	NA	NA	1	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	3FMSG	KCNQ2/3	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	51	nM	NA	NA	1	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	4FPG	KCNQ2/3	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	61	nM	NA	NA	1	NULL
(Manville, 2019, 10.1038/s42003-019-0648-3)	Retigabine	KCNQ2/3	Xenopus Leavis Oocytes	Two-electrode voltage clamp	EC50	6.87	nM	NA	NA	1	NULL
(Lemmerhirt, 2015, 10.1002/cmdc.201402442)	Lemmerhirt_2015_20	KCNQ2/3	HEK293	FluxOR Potassium Ion Channel Assay protocol	EC50	1.9	uM	NA	NA	1	NULL
(Lemmerhirt, 2015, 10.1002/cmdc.201402442)	retigabine	KCNQ2/3	HEK293	FluxOR Potassium Ion Channel Assay protocol	EC50	1.9	uM	NA	NA	1	NULL
(Lemmerhirt, 2015, 10.1002/cmdc.201402442)	Lemmerhirt_2015_21	KCNQ2/3	HEK293	FluxOR Potassium Ion Channel Assay protocol	EC50	2.6	uM	NA	NA	1	NULL
(Lemmerhirt, 2015, 10.1002/cmdc.201402442)	Lemmerhirt_2015_22	KCNQ2/3	HEK293	FluxOR Potassium Ion Channel Assay protocol	EC50	3.5	uM	NA	NA	1	NULL
(Lemmerhirt, 2015, 10.1002/cmdc.201402442)	Lemmerhirt_2015_5	KCNQ2/3	HEK293	FluxOR Potassium Ion Channel Assay protocol	EC50	>100	uM	NA	NA	0	NULL
(Lemmerhirt, 2015, 10.1002/cmdc.201402442)	Lemmerhirt_2015_7	KCNQ2/3	HEK293	FluxOR Potassium Ion Channel Assay protocol	EC50	>100	uM	NA	NA	0	NULL
(Lemmerhirt, 2015, 10.1002/cmdc.201402442)	Lemmerhirt_2015_27	KCNQ2/3	HEK293	FluxOR Potassium Ion Channel Assay protocol	EC50	>100	uM	NA	NA	0	NULL
(Lemmerhirt, 2015, 10.1002/cmdc.201402442)	Lemmerhirt_2015_4	KCNQ2/3	HEK293	FluxOR Potassium Ion Channel Assay protocol	EC50	>100	uM	NA	NA	0	NULL
(Lemmerhirt, 2015, 10.1002/cmdc.201402442)	Lemmerhirt_2015_28	KCNQ2/3	HEK293	FluxOR Potassium Ion Channel Assay protocol	EC50	>100	uM	NA	NA	0	NULL
(Lemmerhirt, 2015, 10.1002/cmdc.201402442)	Lemmerhirt_2015_23	KCNQ2/3	HEK293	FluxOR Potassium Ion Channel Assay protocol	EC50	>100	uM	NA	NA	0	NULL
(Lemmerhirt, 2015, 10.1002/cmdc.201402442)	acetaminophen	KCNQ2/3	HEK293	FluxOR Potassium Ion Channel Assay protocol	EC50	ND	uM	NA	NA	0	NULL
(Lemmerhirt, 2015, 10.1002/cmdc.201402442)	N-methylacetaminophen	KCNQ2/3	HEK293	FluxOR Potassium Ion Channel Assay protocol	EC50	ND	uM	NA	NA	0	NULL
(Lemmerhirt, 2015, 10.1002/cmdc.201402442)	flupirtine	KCNQ2/3	HEK293	FluxOR Potassium Ion Channel Assay protocol	EC50	3.6	uM	NA	NA	1	NULL
(Bock, 2018, 10.1039/C8OB02530D)	flupirtine	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.9	uM	NA	NA	1	NULL
(Bock, 2018, 10.1039/C8OB02530D)	Bock_2018_6a	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	1.3	uM	NA	NA	1	NULL
(Bock, 2018, 10.1039/C8OB02530D)	Bock_2018_6b	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	1.8	uM	NA	NA	1	NULL
(Bock, 2018, 10.1039/C8OB02530D)	Bock_2018_6c	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.8	uM	NA	NA	1	NULL
(Bock, 2018, 10.1039/C8OB02530D)	Bock_2018_6d	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.2	uM	NA	NA	1	NULL
(Bock, 2018, 10.1039/C8OB02530D)	Bock_2018_7a	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Bock, 2018, 10.1039/C8OB02530D)	Bock_2018_7b	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Bock, 2018, 10.1039/C8OB02530D)	Bock_2018_7c	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Bock, 2018, 10.1039/C8OB02530D)	Bock_2018_7d	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Bock, 2018, 10.1039/C8OB02530D)	Bock_2018_8a	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Bock, 2018, 10.1039/C8OB02530D)	Bock_2018_8b	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Bock, 2018, 10.1039/C8OB02530D)	Bock_2018_8c	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Bock, 2018, 10.1039/C8OB02530D)	Bock_2018_8d	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1002/open.201800244)	flupirtine	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.918	uM	NA	NA	1	NULL
(Surur, 2019, 10.1002/open.201800244)	Surur_Jan2019_9a	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.26	uM	NA	NA	1	NULL
(Surur, 2019, 10.1002/open.201800244)	Surur_Jan2019_9b	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.253	uM	NA	NA	1	NULL
(Surur, 2019, 10.1002/open.201800244)	Surur_Jan2019_9c	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1002/open.201800244)	Surur_Jan2019_9d	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1002/open.201800244)	Surur_Jan2019_9e	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1002/open.201800244)	Surur_Jan2019_9f	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1002/open.201800244)	Surur_Jan2019_9g	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.015	uM	NA	NA	1	NULL
(Surur, 2019, 10.1002/open.201800244)	Surur_Jan2019_9h	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.269	uM	NA	NA	1	NULL
(Surur, 2019, 10.1002/open.201800244)	Surur_Jan2019_10a	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1002/open.201800244)	Surur_Jan2019_10b	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1002/open.201800244)	Surur_Jan2019_10c	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1002/open.201800244)	Surur_Jan2019_10d	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	flupirtine	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.918	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	retigabine	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.147	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_7a	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_7b	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_7c	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_7d	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_7e	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_7f	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_7g	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_7h	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_7i	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_7j	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_7k	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_11a	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	1.074	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_11b	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	2.039	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_11c	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	5.688	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_11d	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_11e	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_11f	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.133	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_11g	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	1.865	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_11h	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.109	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_12a	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	3.26	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_12b	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_12c	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_12d	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_12e	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	12.92	uM	NA	NA	1	NULL
